user_id,item_id,rating,timestamp,title,brand,category
AIIQPI3TRJX2N,0002153211,5,1049673600,A Day in the Life of China,David Cohen,"['History', 'Asia']"
ANGRYXMUEVCHT,0002226618,5,1062460800,"Flashman and the Redskins: From the Flashman Papers, 1849-50 and 1875-76",George MacDonald Fraser,"['Literature & Fiction', 'Genre Fiction']"
A33HQ2C9OTX321,0002247399,3,1324857600,A Dance with Dragons,George R.R. Martin,"['Science Fiction & Fantasy', 'Fantasy']"
A2U0YC7ICYGX0F,0002247399,5,1352592000,A Dance with Dragons,George R.R. Martin,"['Science Fiction & Fantasy', 'Fantasy']"
ANGRYXMUEVCHT,0002726874,4,1245542400,Quartered Safe Out Here: A Recollection of the War in Burma,George MacDonald Fraser,"['Biographies &amp; Memoirs', 'Leaders &amp; Notable People']"
A1VSIAXJ11B2KS,0006470181,2,1243123200,Mr. American (Flashman Papers),George MacDonald Fraser,['Literature & Fiction']
AT2J7H5TRZM8Z,0006476155,2,1035676800,Along Came a Spider,James Patterson,"['Mystery, Thriller & Suspense', 'Mystery']"
A2JM1JW0VZ4MO0,0006499163,4,1303257600,Post Captain,Patrick O'brian,"['Literature & Fiction', 'Genre Fiction']"
A11RCIPUAJSML8,0007147295,5,1387324800,The Queen's Fool,Philippa Gregory,"['Literature & Fiction', 'Contemporary']"
A1USQH50ILYFZG,0007148976,5,1101686400,The Witch of Blackbird Pond (Collins Modern Classics),Elizabeth George Speare,['Teen & Young Adult']
A2UFZMODTW3XTJ,0007157169,5,1186012800,Perelandra (Cosmic Trilogy),C. S. Lewis,['Literature & Fiction']
A3MBTITH7V1XU6,0007158505,5,1387670400,The Sneetches and Other Stories: Yellow Back Book (Dr Seuss - Yellow Back Book) (Dr. Seuss: Yellow Back Books),Dr. Seuss,"[""Children's Books"", 'Literature & Fiction']"
ABNLTWYTCY7MF,0007166664,5,1366761600,Unlocking the Bible,David Pawson,"['Christian Books & Bibles', 'Bible Study & Reference']"
AVCTXT1EI510C,0007291183,5,1290729600,For the Win,Cory Doctorow (author),"['Science Fiction & Fantasy', 'Science Fiction']"
A2NSDP0SJZNTUJ,0007298811,2,1231977600,Articles of Faith,Russell Brand,"['Humor & Entertainment', 'Humor']"
A33HQ2C9OTX321,0007444117,4,1386288000,Allegiant,Veronica Roth,"['Science Fiction & Fantasy', 'Science Fiction']"
A2FFIW1SFUZ4QT,0007444117,2,1383177600,Allegiant,Veronica Roth,"['Science Fiction & Fantasy', 'Science Fiction']"
A3657XXFSM3HCI,0007447868,5,1209859200,A Feast for Crows,George R. R. Martin,"['Science Fiction & Fantasy', 'Fantasy']"
AJBFZ07U43KUQ,0007447868,3,1144540800,A Feast for Crows,George R. R. Martin,"['Science Fiction & Fantasy', 'Fantasy']"
A1XMDCDWXQTB5V,0007447868,2,1303430400,A Feast for Crows,George R. R. Martin,"['Science Fiction & Fantasy', 'Fantasy']"
AJ0I8H7U2R8YQ,0007491263,4,1398297600,"The Iron King (The Accursed Kings, Book 1)",Maurice Druon,"['Literature & Fiction', 'World Literature']"
A3P6XT8Y1FEF3,0020519001,5,1135900800,A Farewell to Arms (A Scribner Classic),Ernest Hemingway,"['Literature &amp; Fiction', 'Genre Fiction']"
A338PR8O42RTA0,002073610X,1,1098921600,The New Soldier,John Kerry,"['Engineering & Transportation', 'Engineering']"
A3QC8MLOCJEL5T,0024288101,3,1135036800,Philosophical Investigations (3rd Edition),Ludwig Wittgenstein,"['New, Used & Rental Textbooks', 'Humanities']"
AF3AREH1GWV8D,0025853503,5,1144972800,"Gone With the Wind, The Margaret Mitchell Anniversary Edition",Margaret Mitchell,"['Literature &amp; Fiction', 'Contemporary']"
A3MBTITH7V1XU6,0026009102,5,1387670400,The Fountainhead,Ayn Rand,"['Literature & Fiction', 'Contemporary']"
A1MQTNAKO9YQF3,0026009102,1,1218326400,The Fountainhead,Ayn Rand,"['Literature & Fiction', 'Contemporary']"
A2QVAT8INRU801,0026890224,4,1404604800,Aesop for Children,Aesop,"['Literature &amp; Fiction', 'Short Stories &amp; Anthologies']"
